DateKey,PlantKey,GrossGenerationMWh,NetGenerationMWh,EnergyExportedMWh,AvailabilityPct,CapacityFactorPct,CurtailmentPct,PlannedDowntimeHours,ForcedDowntimeHours,Scope1EmissionsTonnesCO2e,CO2AvoidedTonnes,IsSynthetic
20241013,1,365.467,350.824,349.07,96.84,23.825,2.545,0.0,0.0,0.0,261.802,1
20241014,1,347.118,338.399,336.707,98.041,22.352,1.027,0.0,0.0,0.0,252.53,1
20241015,1,388.915,381.212,379.306,100.0,24.553,0.488,0.0,0.0,0.0,284.479,1
20241016,1,358.062,342.249,340.538,98.265,23.004,2.961,0.0,0.0,0.0,255.404,1
20241017,1,371.053,359.535,357.737,100.0,23.425,1.629,0.0,0.0,0.0,268.303,1
20241018,1,395.346,380.123,378.222,96.413,25.887,2.386,0.0,0.0,0.0,283.667,1
20241019,1,357.656,352.292,350.53,95.57,23.626,0.0,0.0,0.0,0.0,262.898,1
20241020,1,372.448,363.299,361.483,99.188,23.706,0.971,0.0,0.0,0.0,271.112,1
20241021,1,364.109,347.002,345.267,100.0,22.987,3.247,0.0,0.0,0.0,258.95,1
20241022,1,379.057,365.407,363.58,98.345,24.333,2.133,0.0,0.0,0.0,272.685,1
20241023,1,333.8,324.142,322.521,98.817,21.325,1.414,0.0,0.0,0.0,241.891,1
20241024,1,334.979,327.395,325.758,97.466,21.697,0.776,0.0,0.0,0.0,244.318,1
20241025,1,318.138,313.366,311.799,97.984,20.498,0.0,0.0,0.0,0.0,233.85,1
20241026,1,331.309,323.252,321.636,96.563,21.66,0.946,0.0,0.0,0.0,241.227,1
20241027,1,358.958,348.769,347.026,94.339,24.021,1.359,0.0,0.0,0.0,260.269,1
20241028,1,357.506,352.143,350.382,98.322,22.955,0.0,0.0,0.0,0.0,262.787,1
20241029,1,354.331,349.016,347.271,96.428,23.198,0.0,0.0,0.0,0.0,260.453,1
20241030,1,292.412,286.037,284.607,93.375,19.77,0.691,0.0,0.0,0.0,213.455,1
20241031,1,393.158,380.033,378.132,99.298,24.996,1.866,0.0,0.0,0.0,283.599,1
20241101,1,363.382,357.757,355.968,98.972,23.179,0.049,0.0,0.0,0.0,266.976,1
20241102,1,362.297,353.697,351.929,94.969,24.084,0.887,0.0,0.0,0.0,263.946,1
20241103,1,375.153,366.141,364.311,97.855,24.203,0.916,0.0,0.0,0.0,273.233,1
20241104,1,278.953,274.769,273.395,96.295,18.288,0.0,0.0,0.0,0.0,205.046,1
20241105,1,314.805,308.7,307.156,96.627,20.568,0.446,0.0,0.0,0.0,230.367,1
20241106,1,320.168,313.064,311.499,98.657,20.488,0.73,0.0,0.0,0.0,233.624,1
20241107,1,340.538,333.96,332.29,96.275,22.33,0.438,0.0,0.0,0.0,249.218,1
20241108,1,300.264,292.122,290.662,97.743,19.394,1.23,0.0,0.0,0.0,217.996,1
20241109,1,332.112,327.131,325.495,98.012,21.392,0.0,0.0,0.0,0.0,244.121,1
20241110,1,343.003,328.98,327.335,99.043,21.863,2.628,0.0,0.0,0.0,245.502,1
20241111,1,333.202,328.204,326.563,98.325,21.394,0.0,0.0,0.0,0.0,244.922,1
20241112,1,259.735,255.839,254.56,98.914,16.577,0.0,0.0,0.0,0.0,190.92,1
20241113,1,285.553,276.367,274.985,97.239,18.539,1.743,0.0,0.0,0.0,206.239,1
20241114,1,344.136,335.13,333.455,97.858,22.201,1.134,0.0,0.0,0.0,250.091,1
20241115,1,375.813,359.701,357.902,99.397,23.87,2.83,0.0,0.0,0.0,268.427,1
20241116,1,347.873,337.357,335.671,97.793,22.457,1.546,0.0,0.0,0.0,251.753,1
20241117,1,320.487,309.876,308.326,97.436,20.765,1.839,0.0,0.0,0.0,231.245,1
20241118,1,411.946,398.086,396.096,94.835,27.423,1.893,0.0,0.0,0.0,297.072,1
20241119,1,332.287,318.929,317.334,98.643,21.266,2.558,0.0,0.0,0.0,238.001,1
20241120,1,255.598,251.764,250.505,99.886,16.155,0.0,0.0,0.0,0.0,187.879,1
20241121,1,298.561,286.726,285.293,97.719,19.289,2.501,0.0,0.0,0.0,213.97,1
20241122,1,270.709,266.648,265.315,98.961,17.27,0.0,0.0,0.0,0.0,198.986,1
20241123,1,326.551,317.587,315.999,93.879,21.96,1.264,0.0,0.0,0.0,236.999,1
20241124,1,323.822,317.077,315.491,99.254,20.597,0.592,0.0,0.0,0.0,236.618,1
20241125,1,364.824,359.352,357.555,98.304,23.429,0.0,0.0,0.0,0.0,268.166,1
20241126,1,323.474,305.672,304.143,94.86,21.528,4.064,0.0,0.0,0.0,228.108,1
20241127,1,283.562,278.291,276.899,97.346,18.39,0.365,0.0,0.0,0.0,207.674,1
20241128,1,325.346,316.964,315.379,97.503,21.066,1.093,0.0,0.0,0.0,236.534,1
20241129,1,267.161,263.154,261.838,97.703,17.263,0.0,0.0,0.0,0.0,196.379,1
20241130,1,349.669,344.424,342.702,98.047,22.515,0.0,0.0,0.0,0.0,257.026,1
20241201,1,304.248,298.024,296.534,99.343,19.335,0.554,0.0,0.0,0.0,222.4,1
20241202,1,321.833,317.006,315.421,97.288,20.884,0.0,0.0,0.0,0.0,236.566,1
20241203,1,268.309,262.59,261.277,96.702,17.516,0.641,0.0,0.0,0.0,195.958,1
20241204,1,377.079,366.336,364.504,94.893,25.087,1.37,0.0,0.0,0.0,273.378,1
20241205,1,240.548,233.358,232.191,97.855,15.519,1.512,0.0,0.0,0.0,174.144,1
20241206,1,342.58,330.796,329.142,97.254,22.238,1.969,0.0,0.0,0.0,246.857,1
20241207,1,302.454,296.231,294.75,95.981,19.894,0.566,0.0,0.0,0.0,221.063,1
20241208,1,322.041,315.926,314.347,95.492,21.291,0.405,0.0,0.0,0.0,235.76,1
20241209,1,375.161,367.447,365.609,99.191,23.878,0.565,0.0,0.0,0.0,274.207,1
20241210,1,311.025,303.471,301.954,97.556,20.127,0.943,0.0,0.0,0.0,226.466,1
20241211,1,261.405,254.979,253.704,96.725,17.062,0.973,0.0,0.0,0.0,190.278,1
20241212,1,282.525,273.256,271.89,97.667,18.262,1.808,0.0,0.0,0.0,203.917,1
20241213,1,269.11,260.894,259.59,98.507,17.247,1.577,0.0,0.0,0.0,194.692,1
20241214,1,294.896,289.275,287.828,98.839,18.836,0.412,0.0,0.0,0.0,215.871,1
20241215,1,292.933,277.225,275.839,99.149,18.652,3.921,0.0,0.0,0.0,206.879,1
20241216,1,273.625,268.324,266.983,97.606,17.698,0.444,0.0,0.0,0.0,200.237,1
20241217,1,267.608,257.767,256.479,95.922,17.613,2.211,0.0,0.0,0.0,192.359,1
20241218,1,282.818,276.742,275.358,100.0,17.855,0.658,0.0,0.0,0.0,206.518,1
20241219,1,299.177,290.103,288.652,95.557,19.766,1.556,0.0,0.0,0.0,216.489,1
20241220,1,262.662,253.105,251.84,97.816,16.952,2.171,0.0,0.0,0.0,188.88,1
20241221,1,293.521,281.441,280.034,93.845,19.746,2.655,0.0,0.0,0.0,210.026,1
20241222,1,326.841,321.939,320.329,95.112,21.694,0.0,0.0,0.0,0.0,240.247,1
20241223,1,302.172,295.231,293.755,97.911,19.484,0.809,0.0,0.0,0.0,220.316,1
20241224,1,290.204,282.557,281.144,97.278,18.834,1.152,0.0,0.0,0.0,210.858,1
20241225,1,312.115,307.434,305.896,97.043,20.305,0.0,0.0,0.0,0.0,229.422,1
20241226,1,314.21,309.497,307.949,97.499,20.345,0.0,0.0,0.0,0.0,230.962,1
20241227,1,241.425,236.269,235.087,97.911,15.567,0.645,0.0,0.0,0.0,176.316,1
20241228,1,323.641,318.787,317.193,98.899,20.659,0.0,0.0,0.0,0.0,237.894,1
20241229,1,327.897,316.492,314.909,99.333,20.84,2.009,0.0,0.0,0.0,236.182,1
20241230,1,332.019,320.182,318.581,99.838,20.995,2.097,0.0,0.0,0.0,238.935,1
20241231,1,294.822,286.608,285.175,95.824,19.424,1.306,0.0,0.0,0.0,213.882,1
20250101,1,303.533,297.5,296.012,97.112,19.732,0.495,0.0,0.0,0.0,222.009,1
20250102,1,302.3,297.766,296.277,98.818,19.313,0.0,0.0,0.0,0.0,222.208,1
20250103,1,293.537,284.862,283.438,95.823,19.339,1.478,0.378,0.0,0.0,212.578,1
20250104,1,291.566,284.327,282.906,98.508,18.686,0.998,0.0,0.0,0.0,212.179,1
20250105,1,330.31,325.355,323.728,98.09,21.259,0.0,0.0,0.0,0.0,242.796,1
20250106,1,344.432,332.432,330.77,99.036,21.956,2.014,0.0,0.074,0.0,248.077,1
20250107,1,286.995,281.389,279.982,97.853,18.516,0.461,0.0,0.0,0.0,209.986,1
20250108,1,257.107,244.714,243.491,95.903,16.925,3.371,0.0,0.0,0.0,182.618,1
20250109,1,330.548,321.286,319.68,95.061,21.952,1.322,0.607,0.0,0.0,239.76,1
20250110,1,238.059,234.488,233.315,97.9,15.351,0.0,0.0,0.0,0.0,174.986,1
20250111,1,317.616,312.851,311.287,99.037,20.247,0.0,0.0,0.0,0.0,233.465,1
20250112,1,286.062,279.912,278.512,96.628,18.69,0.66,0.0,0.0,0.0,208.884,1
20250113,1,262.37,255.737,254.458,96.668,17.135,1.044,0.0,0.0,0.0,190.843,1
20250114,1,309.263,299.377,297.88,95.759,20.389,1.723,0.224,0.0,0.0,223.41,1
20250115,1,275.554,264.287,262.965,98.265,17.703,2.628,0.0,0.0,0.0,197.224,1
20250116,1,204.253,201.189,200.183,96.576,13.352,0.0,0.0,0.0,0.0,150.138,1
20250117,1,268.395,261.372,260.065,99.04,17.108,1.134,0.0,0.0,0.0,195.049,1
20250118,1,259.029,249.839,248.59,96.625,16.924,2.079,0.0,0.0,0.0,186.443,1
20250119,1,244.308,240.644,239.44,96.895,15.918,0.0,0.0,0.0,0.0,179.58,1
20250120,1,344.476,338.501,336.808,97.45,22.316,0.238,0.0,0.0,0.0,252.606,1
20250121,1,259.663,253.864,252.595,97.642,16.789,0.744,0.0,0.0,0.0,189.446,1
20250122,1,240.913,228.754,227.61,96.372,15.782,3.601,0.0,0.0,0.0,170.707,1
20250123,1,300.347,291.527,290.069,97.868,19.374,1.458,0.0,0.0,0.0,217.552,1
20250124,1,270.987,265.596,264.268,98.862,17.305,0.497,0.0,0.0,0.0,198.201,1
20250125,1,299.914,294.474,293.002,96.539,19.613,0.319,0.0,0.0,0.0,219.751,1
20250126,1,313.882,302.508,300.996,97.858,20.25,2.156,0.0,0.0,0.0,225.747,1
20250127,1,290.135,279.714,278.315,97.04,18.875,2.124,0.689,0.0,0.0,208.736,1
20250128,1,243.089,236.079,234.899,97.826,15.688,1.405,0.0,0.0,0.0,176.174,1
20250129,1,282.554,275.944,274.564,97.547,18.287,0.852,0.0,0.0,0.0,205.923,1
20250130,1,301.872,292.382,290.92,96.349,19.78,1.669,0.0,0.0,0.0,218.19,1
20250131,1,317.388,307.405,305.868,97.847,20.478,1.67,0.0,0.0,0.0,229.401,1
20250201,1,308.986,302.349,300.838,97.363,20.035,0.658,0.0,0.0,0.0,225.628,1
20250202,1,282.56,271.232,269.876,98.151,18.174,2.547,0.0,0.0,0.0,202.407,1
20250203,1,293.207,288.809,287.365,95.834,19.315,0.0,0.0,0.0,0.0,215.524,1
20250204,1,358.794,342.427,340.715,98.488,22.999,3.108,0.0,0.0,0.0,255.536,1
20250205,1,306.748,296.793,295.309,97.458,19.871,1.772,0.0,0.0,0.0,221.482,1
20250206,1,299.325,294.835,293.36,96.315,19.62,0.0,0.0,0.0,0.0,220.02,1
20250207,1,260.717,255.198,253.922,98.348,16.736,0.626,0.0,0.0,0.0,190.442,1
20250208,1,340.725,328.619,326.976,96.76,22.231,2.084,0.0,0.145,0.0,245.232,1
20250209,1,294.544,283.432,282.015,98.995,18.784,2.307,0.0,0.0,0.0,211.511,1
20250210,1,333.183,328.162,326.522,100.0,21.034,0.007,0.0,0.0,0.0,244.891,1
20250211,1,327.991,316.221,314.64,98.247,21.076,2.12,0.0,0.0,0.0,235.98,1
20250212,1,273.262,265.76,264.431,99.238,17.384,1.265,0.0,0.0,0.0,198.323,1
20250213,1,321.993,317.163,315.577,96.761,21.008,0.0,0.0,0.0,0.0,236.683,1
20250214,1,269.509,263.265,261.949,100.0,17.014,0.829,0.0,0.0,0.0,196.462,1
20250215,1,307.064,300.07,298.57,98.947,19.592,0.789,0.339,0.0,0.0,223.927,1
20250216,1,257.101,253.244,251.978,94.533,17.17,0.0,0.0,0.0,0.0,188.984,1
20250217,1,308.479,298.721,297.227,97.581,19.958,1.689,0.0,0.0,0.0,222.92,1
20250218,1,316.299,304.911,303.386,95.769,20.85,2.132,0.0,0.0,0.0,227.54,1
20250219,1,305.581,296.68,295.197,96.798,19.93,1.434,0.0,0.0,0.0,221.398,1
20250220,1,331.797,319.82,318.221,97.698,21.44,2.142,0.0,0.0,0.0,238.666,1
20250221,1,335.289,325.279,323.653,96.293,21.982,1.508,0.0,0.0,0.0,242.74,1
20250222,1,256.563,245.433,244.206,96.429,16.797,2.881,0.096,0.0,0.0,183.155,1
20250223,1,277.577,268.504,267.161,96.303,18.197,1.796,0.0,0.0,0.0,200.371,1
20250224,1,344.46,334.966,333.291,97.798,22.236,1.275,0.0,0.0,0.0,249.968,1
20250225,1,320.026,311.275,309.719,97.823,20.653,1.253,0.0,0.0,0.0,232.289,1
20250226,1,291.137,275.736,274.357,97.602,18.832,3.848,0.0,0.0,0.0,205.768,1
20250227,1,302.649,286.169,284.738,98.133,19.47,4.005,0.0,0.0,0.0,213.554,1
20250228,1,307.706,298.548,297.055,97.986,19.825,1.499,0.0,0.0,0.0,222.792,1
20250301,1,347.824,339.861,338.162,97.979,22.412,0.801,0.0,0.0,0.0,253.622,1
20250302,1,409.047,402.634,400.621,98.091,26.326,0.069,0.0,0.0,0.0,300.466,1
20250303,1,349.076,336.695,335.012,96.953,22.73,2.078,0.0,0.0,0.0,251.259,1
20250304,1,289.8,280.888,279.484,95.887,19.08,1.599,0.0,0.0,0.0,209.613,1
20250305,1,299.859,295.163,293.687,98.516,19.216,0.067,0.0,0.0,0.0,220.265,1
20250306,1,369.596,347.396,345.659,98.45,23.7,4.575,0.0,0.0,0.0,259.244,1
20250307,1,266.293,262.299,260.987,96.392,17.441,0.0,0.0,0.0,0.0,195.74,1
20250308,1,310.21,300.126,298.626,95.675,20.469,1.777,0.0,0.0,0.0,223.969,1
20250309,1,346.701,336.441,334.759,98.405,22.243,1.481,0.0,0.0,0.0,251.069,1
20250310,1,262.755,256.087,254.806,95.996,17.28,1.054,0.0,0.0,0.0,191.105,1
20250311,1,321.629,316.543,314.96,100.0,20.305,0.083,0.0,0.0,0.0,236.22,1
20250312,1,297.251,289.913,288.463,97.555,19.236,0.984,0.0,0.0,0.0,216.347,1
20250313,1,330.502,322.329,320.717,97.177,21.471,0.988,0.0,0.0,0.0,240.538,1
20250314,1,338.354,331.104,329.448,98.407,21.706,0.653,0.0,0.0,0.0,247.086,1
20250315,1,351.172,337.687,335.999,98.416,22.527,2.376,0.0,0.0,0.0,251.999,1
20250316,1,387.301,376.862,374.978,100.0,24.451,1.214,0.0,0.0,0.0,281.233,1
20250317,1,328.93,323.096,321.48,96.526,21.513,0.278,0.0,0.0,0.0,241.11,1
20250318,1,335.415,325.821,324.192,96.309,21.987,1.381,0.0,0.0,0.0,243.144,1
20250319,1,366.538,361.04,359.235,100.0,23.14,0.0,0.0,0.0,0.0,269.426,1
20250320,1,302.526,294.552,293.079,99.874,19.123,1.153,0.0,0.0,0.0,219.809,1
20250321,1,332.364,326.617,324.983,96.146,21.824,0.233,0.0,0.0,0.0,243.738,1
20250322,1,297.974,293.505,292.037,98.914,19.018,0.0,0.0,0.0,0.0,219.028,1
20250323,1,316.686,308.509,306.967,97.418,20.523,1.099,0.0,0.0,0.0,230.225,1
20250324,1,353.398,342.533,340.82,93.928,23.753,1.598,0.0,0.0,0.0,255.615,1
20250325,1,359.23,352.928,351.163,99.127,22.878,0.258,0.0,0.0,0.0,263.372,1
20250326,1,349.757,337.861,336.172,97.208,22.715,1.93,0.0,0.0,0.0,252.129,1
20250327,1,330.141,318.823,317.229,94.73,22.002,1.958,0.0,0.0,0.0,237.922,1
20250328,1,380.841,362.136,360.326,97.69,24.611,3.463,0.0,0.0,0.0,270.244,1
20250329,1,320.466,307.685,306.147,94.524,21.404,2.526,0.0,0.0,0.0,229.61,1
20250330,1,363.155,343.639,341.921,98.188,23.35,3.933,0.0,0.0,0.0,256.441,1
20250331,1,376.924,361.456,359.649,95.129,25.014,2.643,0.0,0.0,0.0,269.737,1
20250401,1,344.35,338.167,336.477,99.247,21.904,0.3,0.0,0.0,0.0,252.357,1
20250402,1,335.027,330.001,328.351,97.041,21.796,0.0,0.0,0.0,0.0,246.263,1
20250403,1,342.317,333.082,331.417,98.054,22.04,1.216,0.0,0.0,0.0,248.563,1
20250404,1,404.828,387.421,385.484,97.892,26.108,2.843,0.0,0.0,0.0,289.113,1
20250405,1,363.114,351.637,349.879,98.244,23.334,1.686,0.0,0.0,0.0,262.409,1
20250406,1,438.141,420.485,418.382,97.094,28.488,2.568,0.0,0.0,0.0,313.787,1
20250407,1,348.056,332.674,331.01,93.925,23.394,2.964,0.0,0.0,0.0,248.258,1
20250408,1,373.948,362.766,360.952,99.0,23.846,1.513,0.0,0.0,0.0,270.714,1
20250409,1,359.454,346.268,344.537,96.763,23.452,2.201,0.0,0.0,0.0,258.403,1
20250410,1,408.19,402.067,400.057,98.766,26.092,0.0,0.0,0.0,0.0,300.043,1
20250411,1,363.539,356.762,354.978,98.718,23.249,0.37,0.0,0.0,0.0,266.233,1
20250412,1,427.259,415.988,413.908,98.624,27.35,1.155,0.0,0.0,0.0,310.431,1
20250413,1,368.932,357.625,355.837,95.722,24.332,1.589,0.0,0.0,0.0,266.878,1
20250414,1,424.516,414.898,412.823,99.857,26.839,0.777,0.0,0.0,0.0,309.617,1
20250415,1,398.849,389.98,388.03,100.0,25.18,0.735,0.0,0.0,0.0,291.022,1
20250416,1,343.565,334.817,333.143,98.683,21.979,1.062,0.0,0.0,0.0,249.857,1
20250417,1,430.753,422.759,420.645,96.968,28.044,0.361,0.0,0.0,0.0,315.484,1
20250418,1,375.974,370.334,368.483,97.37,24.377,0.0,0.0,0.0,0.0,276.362,1
20250419,1,360.457,347.941,346.201,98.526,23.097,2.002,0.0,0.0,0.0,259.651,1
20250420,1,419.519,413.226,411.16,97.433,27.183,0.0,0.0,0.0,0.0,308.37,1
20250421,1,385.054,375.561,373.683,96.169,25.277,0.98,0.0,0.0,0.0,280.262,1
20250422,1,358.699,347.887,346.147,98.383,23.017,1.537,0.0,0.0,0.0,259.61,1
20250423,1,349.904,341.986,340.276,96.201,22.962,0.774,0.0,0.0,0.0,255.207,1
20250424,1,289.344,285.004,283.579,96.696,18.891,0.0,0.0,0.0,0.0,212.684,1
20250425,1,334.036,327.573,325.935,99.165,21.266,0.441,0.0,0.0,0.0,244.451,1
20250426,1,394.083,376.294,374.413,94.009,26.464,3.06,0.0,0.0,0.0,280.81,1
20250427,1,369.984,362.584,360.771,97.651,23.919,0.508,0.0,0.0,0.0,270.578,1
20250428,1,396.751,390.8,388.846,100.0,25.047,0.0,0.0,0.0,0.0,291.634,1
20250429,1,391.242,385.373,383.446,97.136,25.428,0.0,0.0,0.0,0.0,287.585,1
20250430,1,353.116,343.353,341.636,97.915,22.767,1.284,0.0,0.0,0.0,256.227,1
20250501,1,407.348,383.887,381.968,96.043,26.776,4.324,0.0,0.0,0.0,286.476,1
20250502,1,374.989,367.303,365.466,96.813,24.453,0.558,0.0,0.0,0.0,274.1,1
20250503,1,380.9,370.281,368.429,98.312,24.46,1.308,0.0,0.0,0.0,276.322,1
20250504,1,430.118,423.666,421.548,96.593,28.112,0.0,0.0,0.0,0.0,316.161,1
20250505,1,343.211,337.146,335.461,97.268,22.276,0.271,0.0,0.0,0.0,251.595,1
20250506,1,387.458,379.177,377.281,99.484,24.588,0.647,0.0,0.0,0.0,282.961,1
20250507,1,383.077,372.638,370.775,97.992,24.68,1.244,0.0,0.0,0.0,278.081,1
20250508,1,319.449,314.209,312.638,97.818,20.617,0.143,0.0,0.52,0.0,234.478,1
20250509,1,409.253,394.175,392.204,97.446,26.514,2.218,0.146,0.0,0.0,294.153,1
20250510,1,457.284,440.879,438.675,97.497,29.61,2.119,0.0,0.0,0.0,329.006,1
20250511,1,378.61,372.931,371.067,99.136,24.11,0.0,0.0,0.0,0.0,278.3,1
20250512,1,389.305,376.635,374.752,99.348,24.739,1.781,0.255,0.0,0.0,281.064,1
20250513,1,461.143,443.841,441.622,98.879,29.443,2.286,0.0,0.0,0.0,331.216,1
20250514,1,390.343,376.16,374.279,96.598,25.511,2.166,0.0,0.0,0.0,280.71,1
20250515,1,408.904,395.253,393.277,96.62,26.718,1.866,0.0,0.0,0.0,294.958,1
20250516,1,337.617,326.393,324.761,97.177,21.933,1.852,0.0,0.0,0.0,243.571,1
20250517,1,389.904,379.769,377.871,94.799,25.966,1.116,0.0,0.0,0.0,283.403,1
20250518,1,402.178,388.814,386.87,99.124,25.615,1.851,0.0,0.0,0.0,290.152,1
20250519,1,422.939,415.945,413.865,97.718,27.324,0.156,0.0,0.0,0.0,310.399,1
20250520,1,367.82,355.867,354.088,95.067,24.426,1.776,0.0,0.0,0.0,265.566,1
20250521,1,428.765,419.734,417.636,97.019,27.9,0.615,0.0,0.0,0.0,313.227,1
20250522,1,412.403,406.217,404.186,100.0,26.036,0.0,0.0,0.0,0.0,303.139,1
20250523,1,408.804,399.676,397.678,96.85,26.648,0.744,0.0,0.0,0.0,298.258,1
20250524,1,333.762,323.394,321.777,98.759,21.336,1.631,0.0,0.0,0.0,241.333,1
20250525,1,428.548,421.824,419.715,99.492,27.193,0.07,0.0,0.0,0.0,314.786,1
20250526,1,430.342,407.238,405.202,98.159,27.678,3.928,0.0,0.0,0.0,303.902,1
20250527,1,456.979,442.664,440.45,99.71,28.934,1.658,0.0,0.0,0.0,330.338,1
20250528,1,380.848,375.095,373.219,96.054,25.031,0.011,0.0,0.0,0.0,279.915,1
20250529,1,462.065,444.242,442.02,97.37,29.959,2.393,0.0,0.0,0.0,331.515,1
20250530,1,435.508,428.118,425.977,99.615,27.6,0.2,0.0,0.0,0.0,319.483,1
20250531,1,518.841,509.971,507.421,98.205,33.354,0.213,0.0,0.0,0.0,380.566,1
20250601,1,479.206,469.434,467.087,97.93,30.892,0.547,0.0,0.0,0.0,350.315,1
20250602,1,484.798,476.938,474.554,97.368,31.433,0.123,0.0,0.0,0.0,355.915,1
20250603,1,382.783,377.042,375.156,97.205,24.86,0.0,0.0,0.0,0.0,281.367,1
20250604,1,457.994,449.386,447.139,96.596,29.933,0.385,0.0,0.0,0.0,335.354,1
20250605,1,433.716,425.593,423.465,98.896,27.687,0.379,0.0,0.0,0.0,317.599,1
20250606,1,408.882,398.666,396.672,99.806,25.863,1.014,0.0,0.0,0.0,297.504,1
20250607,1,498.619,484.715,482.291,99.699,31.573,1.308,0.0,0.0,0.0,361.718,1
20250608,1,387.504,371.581,369.723,97.416,25.112,2.649,0.0,0.0,0.0,277.292,1
20250609,1,415.459,401.426,399.418,97.179,26.99,1.906,0.0,0.0,0.0,299.564,1
20250610,1,421.574,411.047,408.991,96.046,27.71,1.012,0.0,0.0,0.0,306.744,1
20250611,1,499.426,491.935,489.475,96.73,32.595,0.0,0.0,0.0,0.0,367.107,1
20250612,1,357.901,350.781,349.027,99.43,22.724,0.497,0.0,0.0,0.0,261.77,1
20250613,1,438.956,432.371,430.209,96.074,28.844,0.0,0.0,0.0,0.0,322.657,1
20250614,1,401.916,390.572,388.619,96.979,26.164,1.343,0.0,0.0,0.0,291.465,1
20250615,1,416.003,397.785,395.796,97.093,27.049,2.923,0.0,0.0,0.0,296.847,1
20250616,1,418.619,399.644,397.645,98.228,26.905,3.079,0.0,0.0,0.0,298.234,1
20250617,1,446.038,435.243,433.067,94.84,29.691,0.934,0.0,0.0,0.0,324.8,1
20250618,1,475.336,468.206,465.865,96.465,31.108,0.0,0.0,0.0,0.0,349.398,1
20250619,1,435.459,428.927,426.783,99.43,27.649,0.0,0.0,0.0,0.0,320.087,1
20250620,1,432.814,418.672,416.579,96.951,28.183,1.794,0.0,0.0,0.0,312.434,1
20250621,1,447.637,440.922,438.718,98.09,28.81,0.0,0.0,0.0,0.0,329.038,1
20250622,1,484.42,469.135,466.79,99.279,30.804,1.68,0.0,0.0,0.0,350.092,1
20250623,1,315.225,304.138,302.617,97.953,20.316,2.048,0.0,0.0,0.0,226.963,1
20250624,1,429.052,416.962,414.877,95.79,28.277,1.338,0.0,0.0,0.0,311.158,1
20250625,1,454.731,435.602,433.424,99.059,28.98,2.748,0.0,0.0,0.0,325.068,1
20250626,1,365.397,359.505,357.708,97.769,23.594,0.114,0.0,0.0,0.0,268.281,1
20250627,1,444.903,438.229,436.038,100.0,28.087,0.0,0.0,0.0,0.0,327.028,1
20250628,1,514.245,506.194,503.663,96.806,33.536,0.067,0.0,0.0,0.0,377.747,1
20250629,1,442.67,427.409,425.272,100.0,27.946,1.977,0.0,0.0,0.0,318.954,1
20250630,1,394.469,379.012,377.117,94.835,26.26,2.455,0.0,0.0,0.0,282.838,1
20250701,1,420.767,407.535,405.497,97.25,27.315,1.67,0.0,0.0,0.0,304.123,1
20250702,1,414.907,408.683,406.64,95.071,27.552,0.0,0.0,0.0,0.0,304.98,1
20250703,1,473.929,465.109,462.783,97.997,30.531,0.367,0.0,0.0,0.0,347.087,1
20250704,1,368.706,361.842,360.033,96.7,24.071,0.367,0.0,0.0,0.0,270.025,1
20250705,1,372.186,357.946,356.157,100.0,23.497,2.361,0.0,0.0,0.0,267.117,1
20250706,1,467.736,440.625,438.421,97.134,30.4,4.362,0.0,0.0,0.0,328.816,1
20250707,1,465.429,444.669,442.446,96.804,30.353,3.005,0.0,0.0,0.0,331.834,1
20250708,1,418.081,406.401,404.369,98.252,26.864,1.313,0.0,0.0,0.0,303.277,1
20250709,1,444.486,424.792,422.668,97.415,28.806,2.976,0.0,0.0,0.0,317.001,1
20250710,1,434.373,419.254,417.158,96.321,28.47,2.011,0.0,0.0,0.0,312.869,1
20250711,1,467.664,456.557,454.274,97.114,30.402,0.888,0.0,0.0,0.0,340.706,1
20250712,1,494.376,480.482,478.079,98.811,31.586,1.33,0.0,0.0,0.0,358.559,1
20250713,1,506.143,494.748,492.275,94.627,33.768,0.763,0.0,0.0,0.0,369.206,1
20250714,1,422.574,407.345,405.309,96.699,27.588,2.136,0.019,0.0,0.0,303.981,1
20250715,1,484.478,477.211,474.825,98.765,30.968,0.0,0.0,0.269,0.0,356.119,1
20250716,1,444.388,437.722,435.533,97.326,28.826,0.0,0.0,0.0,0.0,326.65,1
20250717,1,547.835,539.59,536.892,96.127,35.979,0.005,0.0,0.0,0.0,402.669,1
20250718,1,465.852,446.77,444.536,97.339,30.214,2.636,0.0,0.0,0.0,333.402,1
20250719,1,446.807,430.959,428.804,97.248,29.006,2.078,0.0,0.0,0.0,321.603,1
20250720,1,408.298,393.553,391.586,95.932,26.869,2.143,0.0,0.0,0.0,293.689,1
20250721,1,486.601,472.15,469.789,97.267,31.583,1.492,0.0,0.0,0.0,352.342,1
20250722,1,417.62,410.812,408.758,99.863,26.401,0.132,0.218,0.0,0.0,306.568,1
20250723,1,382.555,376.817,374.932,98.449,24.532,0.0,0.0,0.0,0.0,281.199,1
20250724,1,391.131,377.995,376.105,98.265,25.129,1.887,0.0,0.0,0.0,282.079,1
20250725,1,358.124,348.024,346.284,96.484,23.433,1.34,0.0,0.0,0.0,259.713,1
20250726,1,337.005,326.388,324.756,95.517,22.274,1.676,0.0,0.0,0.0,243.567,1
20250727,1,463.038,450.63,448.376,98.841,29.575,1.198,0.0,0.0,0.0,336.282,1
